action,timestamp,output,input,setpoint,setdegree
forward,1460701682329,177,3,0,253.21016962881527
forward,1460701682334,177,3,0,253.21016962881527
forward,1460701682339,177,3,0,253.21016962881527
forward,1460701682344,177,3,0,253.21016962881527
forward,1460701682349,177,3,0,253.21016962881527
forward,1460701682354,177,3,0,253.21016962881527
forward,1460701682360,177,3,0,253.21016962881527
forward,1460701682365,177,3,0,253.21016962881527
forward,1460701682370,177,3,0,253.21016962881527
forward,1460701682375,177,3,0,253.21016962881527
forward,1460701682381,177,3,0,253.21016962881527
forward,1460701682386,177,3,0,253.21016962881527
forward,1460701682392,177,3,0,253.21016962881527
forward,1460701682398,177,3,0,253.21016962881527
forward,1460701682404,176,3,0,253.21016962881527
forward,1460701682408,176,3,0,253.21016962881527
forward,1460701682413,176,3,0,253.21016962881527
forward,1460701682419,176,3,0,253.21016962881527
forward,1460701682424,176,3,0,253.21016962881527
forward,1460701682429,176,3,0,253.21016962881527
forward,1460701682434,176,3,0,253.21016962881527
forward,1460701682439,176,3,0,253.21016962881527
forward,1460701682444,176,3,0,253.21016962881527
forward,1460701682449,176,3,0,253.21016962881527
forward,1460701682454,73,1,0,253.21016962881527
forward,1460701682459,73,1,0,253.21016962881527
forward,1460701682464,73,1,0,253.21016962881527
forward,1460701682469,73,1,0,253.21016962881527
forward,1460701682474,73,1,0,253.21016962881527
forward,1460701682479,73,1,0,253.21016962881527
forward,1460701682484,73,1,0,253.21016962881527
forward,1460701682490,73,1,0,253.21016962881527
forward,1460701682495,73,1,0,253.21016962881527
forward,1460701682500,73,1,0,253.21016962881527
forward,1460701682505,73,1,0,253.21016962881527
forward,1460701682510,73,1,0,253.21016962881527
forward,1460701682515,73,1,0,253.21016962881527
forward,1460701682520,73,1,0,253.21016962881527
forward,1460701682525,73,1,0,253.21016962881527
forward,1460701682530,255,5,0,253.21016962881527
forward,1460701682535,255,5,0,253.21016962881527
forward,1460701682540,255,5,0,253.21016962881527
forward,1460701682545,255,5,0,253.21016962881527
forward,1460701682550,255,5,0,253.21016962881527
forward,1460701682555,255,5,0,253.21016962881527
forward,1460701682564,255,5,0,253.21016962881527
forward,1460701682572,255,5,0,253.21016962881527
forward,1460701682578,255,2,0,253.21016962881527
forward,1460701682583,143,2,0,253.21016962881527
forward,1460701682588,143,2,0,253.21016962881527
forward,1460701682594,143,2,0,253.21016962881527
forward,1460701682599,143,2,0,253.21016962881527
forward,1460701682604,143,2,0,253.21016962881527
forward,1460701682609,143,2,0,253.21016962881527
forward,1460701682614,143,2,0,253.21016962881527
forward,1460701682619,143,2,0,253.21016962881527
forward,1460701682625,143,2,0,253.21016962881527
forward,1460701682631,143,2,0,253.21016962881527
forward,1460701682638,143,2,0,253.21016962881527
forward,1460701682643,143,2,0,253.21016962881527
forward,1460701682648,143,2,0,253.21016962881527
forward,1460701682653,143,2,0,253.21016962881527
forward,1460701682660,143,2,0,253.21016962881527
forward,1460701682665,143,2,0,253.21016962881527
forward,1460701682669,143,2,0,253.21016962881527
forward,1460701682675,143,2,0,253.21016962881527
forward,1460701682688,255,9,0,253.21016962881527
forward,1460701682693,255,9,0,253.21016962881527
forward,1460701682699,255,9,0,253.21016962881527
forward,1460701682721,255,9,0,253.21016962881527
forward,1460701682725,255,9,0,253.21016962881527
forward,1460701682731,211,4,0,253.21016962881527
forward,1460701682737,211,4,0,253.21016962881527
forward,1460701682742,211,4,0,253.21016962881527
forward,1460701682747,211,4,0,253.21016962881527
forward,1460701682753,211,4,0,253.21016962881527
forward,1460701682758,211,4,0,253.21016962881527
forward,1460701682764,211,4,0,253.21016962881527
forward,1460701682771,211,4,0,253.21016962881527
forward,1460701682778,255,5,0,253.21016962881527
forward,1460701682782,255,5,0,253.21016962881527
forward,1460701682787,255,5,0,253.21016962881527
forward,1460701682792,255,5,0,253.21016962881527
forward,1460701682798,255,5,0,253.21016962881527
forward,1460701682803,255,5,0,253.21016962881527
forward,1460701682812,255,5,0,253.21016962881527
forward,1460701682822,255,5,0,253.21016962881527
forward,1460701682828,255,5,0,253.21016962881527
forward,1460701682832,255,5,0,253.21016962881527
forward,1460701682837,255,5,0,253.21016962881527
forward,1460701682842,255,5,0,253.21016962881527
forward,1460701682848,255,5,0,253.21016962881527
forward,1460701682854,168,3,0,253.21016962881527
forward,1460701682860,168,3,0,253.21016962881527
forward,1460701682864,168,3,0,253.21016962881527
forward,1460701682869,168,3,0,253.21016962881527
forward,1460701682875,168,3,0,253.21016962881527
forward,1460701682883,168,3,0,253.21016962881527
forward,1460701682890,168,3,0,253.21016962881527
forward,1460701682896,168,3,0,253.21016962881527
forward,1460701682903,168,3,0,253.21016962881527
forward,1460701682907,168,9,0,253.21016962881527
forward,1460701682912,255,9,0,253.21016962881527
forward,1460701682917,255,9,0,253.21016962881527
forward,1460701682923,255,9,0,253.21016962881527
forward,1460701682929,255,9,0,253.21016962881527
forward,1460701682936,255,9,0,253.21016962881527
forward,1460701682941,255,9,0,253.21016962881527
forward,1460701682945,255,9,0,253.21016962881527
forward,1460701682951,255,9,0,253.21016962881527
forward,1460701682958,255,9,0,253.21016962881527
forward,1460701682965,255,9,0,253.21016962881527
forward,1460701682969,255,9,0,253.21016962881527
forward,1460701682974,255,9,0,253.21016962881527
forward,1460701682979,255,6,0,253.21016962881527
forward,1460701682985,255,6,0,253.21016962881527
forward,1460701682992,255,6,0,253.21016962881527
forward,1460701682999,255,6,0,253.21016962881527
forward,1460701683005,255,6,0,253.21016962881527
forward,1460701683011,255,6,0,253.21016962881527
forward,1460701683016,255,6,0,253.21016962881527
forward,1460701683021,255,6,0,253.21016962881527
forward,1460701683026,255,6,0,253.21016962881527
forward,1460701683031,255,6,0,253.21016962881527
forward,1460701683036,255,6,0,253.21016962881527
forward,1460701683041,255,6,0,253.21016962881527
forward,1460701683046,255,6,0,253.21016962881527
forward,1460701683051,255,6,0,253.21016962881527
forward,1460701683056,28,0,0,253.21016962881527
forward,1460701683068,28,0,0,253.21016962881527
forward,1460701683092,28,0,0,253.21016962881527
forward,1460701683097,28,0,0,253.21016962881527
forward,1460701683102,28,0,0,253.21016962881527
forward,1460701683107,28,0,0,253.21016962881527
forward,1460701683112,28,0,0,253.21016962881527
forward,1460701683118,255,6,0,253.21016962881527
forward,1460701683125,255,6,0,253.21016962881527
forward,1460701683131,255,6,0,253.21016962881527
forward,1460701683138,255,6,0,253.21016962881527
forward,1460701683143,255,6,0,253.21016962881527
forward,1460701683151,255,6,0,253.21016962881527
forward,1460701683158,255,6,0,253.21016962881527
forward,1460701683162,255,6,0,253.21016962881527
forward,1460701683168,255,6,0,253.21016962881527
forward,1460701683175,255,6,0,253.21016962881527
forward,1460701683182,255,6,0,253.21016962881527
forward,1460701683188,255,6,0,253.21016962881527
forward,1460701683195,21,0,0,253.21016962881527
forward,1460701683201,21,0,0,253.21016962881527
forward,1460701683206,21,0,0,253.21016962881527
forward,1460701683211,21,0,0,253.21016962881527
forward,1460701683217,21,0,0,253.21016962881527
forward,1460701683224,21,0,0,253.21016962881527
forward,1460701683230,21,0,0,253.21016962881527
forward,1460701683235,21,0,0,253.21016962881527
forward,1460701683240,21,0,0,253.21016962881527
forward,1460701683246,34,0,0,253.21016962881527
forward,1460701683251,34,0,0,253.21016962881527
forward,1460701683257,34,0,0,253.21016962881527
forward,1460701683262,34,0,0,253.21016962881527
forward,1460701683267,34,0,0,253.21016962881527
forward,1460701683273,34,0,0,253.21016962881527
forward,1460701683279,34,0,0,253.21016962881527
forward,1460701683285,34,0,0,253.21016962881527
forward,1460701683290,34,0,0,253.21016962881527
forward,1460701683295,34,0,0,253.21016962881527
forward,1460701683300,34,0,0,253.21016962881527
forward,1460701683305,34,0,0,253.21016962881527
forward,1460701683310,34,0,0,253.21016962881527
forward,1460701683322,34,0,0,253.21016962881527
forward,1460701683334,255,6,0,253.21016962881527
forward,1460701683339,255,6,0,253.21016962881527
forward,1460701683344,255,6,0,253.21016962881527
forward,1460701683351,255,6,0,253.21016962881527
forward,1460701683356,255,6,0,253.21016962881527
forward,1460701683361,255,6,0,253.21016962881527
forward,1460701683366,255,6,0,253.21016962881527
forward,1460701683371,255,6,0,253.21016962881527
forward,1460701683376,255,6,0,253.21016962881527
forward,1460701683381,255,6,0,253.21016962881527
forward,1460701683386,255,6,0,253.21016962881527
forward,1460701683391,255,6,0,253.21016962881527
forward,1460701683396,255,6,0,253.21016962881527
forward,1460701683401,209,4,0,253.21016962881527
forward,1460701683406,209,4,0,253.21016962881527
forward,1460701683411,209,4,0,253.21016962881527
forward,1460701683416,209,4,0,253.21016962881527
forward,1460701683424,209,4,0,253.21016962881527
forward,1460701683431,209,4,0,253.21016962881527
forward,1460701683436,209,4,0,253.21016962881527
forward,1460701683441,209,4,0,253.21016962881527
forward,1460701683446,209,4,0,253.21016962881527
forward,1460701683451,114,2,0,253.21016962881527
forward,1460701683456,114,2,0,253.21016962881527
forward,1460701683461,114,2,0,253.21016962881527
forward,1460701683466,114,2,0,253.21016962881527
forward,1460701683471,114,2,0,253.21016962881527
forward,1460701683476,114,2,0,253.21016962881527
forward,1460701683481,114,2,0,253.21016962881527
forward,1460701683487,114,2,0,253.21016962881527
forward,1460701683492,114,2,0,253.21016962881527
forward,1460701683497,114,2,0,253.21016962881527
forward,1460701683502,114,2,0,253.21016962881527
forward,1460701683507,114,2,0,253.21016962881527
forward,1460701683512,114,2,0,253.21016962881527
forward,1460701683517,114,2,0,253.21016962881527
forward,1460701683522,114,2,0,253.21016962881527
forward,1460701683527,13,0,0,253.21016962881527
forward,1460701683532,13,0,0,253.21016962881527
forward,1460701683537,13,0,0,253.21016962881527
forward,1460701683542,13,0,0,253.21016962881527
forward,1460701683547,13,0,0,253.21016962881527
forward,1460701683552,13,0,0,253.21016962881527
forward,1460701683557,13,0,0,253.21016962881527
forward,1460701683563,13,0,0,253.21016962881527
forward,1460701683569,13,0,0,253.21016962881527
forward,1460701683576,144,2,0,253.21016962881527
forward,1460701683581,144,2,0,253.21016962881527
forward,1460701683586,144,2,0,253.21016962881527
forward,1460701683591,144,2,0,253.21016962881527
forward,1460701683597,144,2,0,253.21016962881527
forward,1460701683602,144,2,0,253.21016962881527
forward,1460701683608,144,2,0,253.21016962881527
forward,1460701683613,144,2,0,253.21016962881527
forward,1460701683619,144,2,0,253.21016962881527
forward,1460701683625,144,2,0,253.21016962881527
forward,1460701683630,144,2,0,253.21016962881527
forward,1460701683635,144,2,0,253.21016962881527
forward,1460701683640,144,2,0,253.21016962881527
forward,1460701683646,144,2,0,253.21016962881527
forward,1460701683650,144,3,0,253.21016962881527
forward,1460701683656,153,3,0,253.21016962881527
forward,1460701683661,153,3,0,253.21016962881527
forward,1460701683666,153,3,0,253.21016962881527
forward,1460701683671,153,3,0,253.21016962881527
forward,1460701683676,153,3,0,253.21016962881527
forward,1460701683681,153,3,0,253.21016962881527
forward,1460701683687,153,3,0,253.21016962881527
forward,1460701683693,153,3,0,253.21016962881527
forward,1460701683698,153,3,0,253.21016962881527
forward,1460701683703,153,3,0,253.21016962881527
forward,1460701683709,153,3,0,253.21016962881527
forward,1460701683714,153,3,0,253.21016962881527
forward,1460701683719,153,3,0,253.21016962881527
forward,1460701683724,153,3,0,253.21016962881527
forward,1460701683729,255,5,0,253.21016962881527
forward,1460701683734,255,5,0,253.21016962881527
forward,1460701683739,255,5,0,253.21016962881527
forward,1460701683744,255,5,0,253.21016962881527
forward,1460701683749,255,5,0,253.21016962881527
forward,1460701683754,255,5,0,253.21016962881527
forward,1460701683760,255,5,0,253.21016962881527
forward,1460701683765,255,5,0,253.21016962881527
forward,1460701683770,255,5,0,253.21016962881527
forward,1460701683775,52,1,0,253.21016962881527
forward,1460701683780,52,1,0,253.21016962881527
forward,1460701683785,52,1,0,253.21016962881527
forward,1460701683790,52,1,0,253.21016962881527
forward,1460701683797,52,1,0,253.21016962881527
forward,1460701683802,52,1,0,253.21016962881527
forward,1460701683808,52,1,0,253.21016962881527
forward,1460701683813,52,1,0,253.21016962881527
forward,1460701683819,52,1,0,253.21016962881527
forward,1460701683825,52,1,0,253.21016962881527
forward,1460701683830,52,1,0,253.21016962881527
forward,1460701683837,52,1,0,253.21016962881527
forward,1460701683843,52,1,0,253.21016962881527
forward,1460701683849,52,1,0,253.21016962881527
forward,1460701683854,95,1,0,253.21016962881527
forward,1460701683859,95,1,0,253.21016962881527
forward,1460701683865,95,1,0,253.21016962881527
forward,1460701683870,95,1,0,253.21016962881527
forward,1460701683875,95,1,0,253.21016962881527
forward,1460701683880,95,1,0,253.21016962881527
forward,1460701683885,95,1,0,253.21016962881527
forward,1460701683890,95,1,0,253.21016962881527
forward,1460701683895,95,1,0,253.21016962881527
forward,1460701683900,95,1,0,253.21016962881527
forward,1460701683905,95,1,0,253.21016962881527
forward,1460701683910,95,1,0,253.21016962881527
forward,1460701683915,95,1,0,253.21016962881527
forward,1460701683920,95,1,0,253.21016962881527
forward,1460701683925,95,1,0,253.21016962881527
forward,1460701683930,95,1,0,253.21016962881527
forward,1460701683935,95,1,0,253.21016962881527
forward,1460701683940,95,1,0,253.21016962881527
forward,1460701683945,95,1,0,253.21016962881527
forward,1460701683950,95,1,0,253.21016962881527
forward,1460701683955,95,1,0,253.21016962881527
forward,1460701683960,95,1,0,253.21016962881527
forward,1460701683965,95,1,0,253.21016962881527
forward,1460701683970,95,1,0,253.21016962881527
forward,1460701683975,255,7,0,253.21016962881527
forward,1460701683980,255,7,0,253.21016962881527
forward,1460701683985,255,7,0,253.21016962881527
forward,1460701683990,255,7,0,253.21016962881527
forward,1460701683995,255,7,0,253.21016962881527
forward,1460701684000,255,7,0,253.21016962881527
forward,1460701684005,255,7,0,253.21016962881527
forward,1460701684010,255,7,0,253.21016962881527
forward,1460701684015,255,7,0,253.21016962881527
forward,1460701684020,255,7,0,253.21016962881527
forward,1460701684025,255,7,0,253.21016962881527
forward,1460701684030,255,7,0,253.21016962881527
forward,1460701684035,255,7,0,253.21016962881527
forward,1460701684040,255,7,0,253.21016962881527
forward,1460701684045,255,7,0,253.21016962881527
forward,1460701684050,255,7,0,253.21016962881527
forward,1460701684055,255,7,0,253.21016962881527
forward,1460701684060,255,7,0,253.21016962881527
forward,1460701684066,255,7,0,253.21016962881527
forward,1460701684074,255,7,0,253.21016962881527
forward,1460701684081,255,7,0,253.21016962881527
forward,1460701684085,255,7,0,253.21016962881527
forward,1460701684090,255,7,0,253.21016962881527
forward,1460701684096,255,7,0,253.21016962881527
forward,1460701684101,255,7,0,253.21016962881527
forward,1460701684106,255,7,0,253.21016962881527
forward,1460701684111,255,7,0,253.21016962881527
forward,1460701684116,255,7,0,253.21016962881527
forward,1460701684121,255,7,0,253.21016962881527
forward,1460701684125,255,4,0,253.21016962881527
forward,1460701684131,212,4,0,253.21016962881527
forward,1460701684136,212,4,0,253.21016962881527
forward,1460701684141,212,4,0,253.21016962881527
forward,1460701684146,212,4,0,253.21016962881527
forward,1460701684150,212,4,0,253.21016962881527
forward,1460701684156,212,4,0,253.21016962881527
forward,1460701684163,212,4,0,253.21016962881527
forward,1460701684168,212,4,0,253.21016962881527
forward,1460701684174,212,4,0,253.21016962881527
forward,1460701684179,255,6,0,253.21016962881527
forward,1460701684184,255,6,0,253.21016962881527
forward,1460701684189,255,6,0,253.21016962881527
forward,1460701684194,255,6,0,253.21016962881527
forward,1460701684199,255,6,0,253.21016962881527
forward,1460701684204,255,6,0,253.21016962881527
forward,1460701684209,255,6,0,253.21016962881527
forward,1460701684214,255,6,0,253.21016962881527
forward,1460701684219,255,6,0,253.21016962881527
forward,1460701684224,255,6,0,253.21016962881527
forward,1460701684229,255,6,0,253.21016962881527
forward,1460701684237,255,6,0,253.21016962881527
forward,1460701684243,255,6,0,253.21016962881527
forward,1460701684250,188,3,0,253.21016962881527
forward,1460701684256,188,3,0,253.21016962881527
forward,1460701684261,188,3,0,253.21016962881527
forward,1460701684266,188,3,0,253.21016962881527
forward,1460701684272,188,3,0,253.21016962881527
forward,1460701684276,188,3,0,253.21016962881527
forward,1460701684281,188,3,0,253.21016962881527
forward,1460701684287,188,3,0,253.21016962881527
forward,1460701684294,188,3,0,253.21016962881527
forward,1460701684301,255,5,0,253.21016962881527
forward,1460701684306,255,5,0,253.21016962881527
forward,1460701684314,255,5,0,253.21016962881527
forward,1460701684321,255,5,0,253.21016962881527
forward,1460701684328,255,5,0,253.21016962881527
forward,1460701684334,255,5,0,253.21016962881527
forward,1460701684339,255,5,0,253.21016962881527
forward,1460701684345,255,5,0,253.21016962881527
forward,1460701684352,255,5,0,253.21016962881527
forward,1460701684357,255,5,0,253.21016962881527
forward,1460701684362,255,5,0,253.21016962881527
forward,1460701684367,255,5,0,253.21016962881527
forward,1460701684374,255,5,0,253.21016962881527
forward,1460701684379,19,0,0,253.21016962881527
forward,1460701684386,19,0,0,253.21016962881527
forward,1460701684391,19,0,0,253.21016962881527
forward,1460701684398,19,0,0,253.21016962881527
forward,1460701684404,19,0,0,253.21016962881527
forward,1460701684409,19,0,0,253.21016962881527
forward,1460701684414,19,0,0,253.21016962881527
forward,1460701684420,19,0,0,253.21016962881527
forward,1460701684426,19,0,0,253.21016962881527
forward,1460701684431,19,0,0,253.21016962881527
forward,1460701684437,19,0,0,253.21016962881527
forward,1460701684445,19,0,0,253.21016962881527
forward,1460701684452,67,1,0,253.21016962881527
forward,1460701684458,67,1,0,253.21016962881527
forward,1460701684465,67,1,0,253.21016962881527
forward,1460701684472,67,1,0,253.21016962881527
forward,1460701684478,67,1,0,253.21016962881527
forward,1460701684484,67,1,0,253.21016962881527
forward,1460701684490,67,1,0,253.21016962881527
forward,1460701684495,67,1,0,253.21016962881527
forward,1460701684501,137,2,0,253.21016962881527
forward,1460701684508,137,2,0,253.21016962881527
forward,1460701684513,137,2,0,253.21016962881527
forward,1460701684517,137,2,0,253.21016962881527
forward,1460701684523,137,2,0,253.21016962881527
forward,1460701684528,137,2,0,253.21016962881527
forward,1460701684534,137,2,0,253.21016962881527
forward,1460701684539,137,2,0,253.21016962881527
forward,1460701684545,137,2,0,253.21016962881527
forward,1460701684550,137,2,0,253.21016962881527
forward,1460701684557,137,2,0,253.21016962881527
forward,1460701684561,137,2,0,253.21016962881527
forward,1460701684566,137,2,0,253.21016962881527
forward,1460701684571,137,2,0,253.21016962881527
forward,1460701684576,56,1,0,253.21016962881527
forward,1460701684581,56,1,0,253.21016962881527
forward,1460701684588,56,1,0,253.21016962881527
forward,1460701684595,56,1,0,253.21016962881527
forward,1460701684600,56,1,0,253.21016962881527
forward,1460701684605,56,1,0,253.21016962881527
forward,1460701684610,56,1,0,253.21016962881527
forward,1460701684615,56,1,0,253.21016962881527
forward,1460701684621,56,1,0,253.21016962881527
forward,1460701684627,56,1,0,253.21016962881527
forward,1460701684632,56,1,0,253.21016962881527
forward,1460701684638,56,1,0,253.21016962881527
forward,1460701684644,56,1,0,253.21016962881527
forward,1460701684649,56,1,0,253.21016962881527
forward,1460701684654,255,6,0,253.21016962881527
forward,1460701684659,255,6,0,253.21016962881527
forward,1460701684664,255,6,0,253.21016962881527
forward,1460701684669,255,6,0,253.21016962881527
forward,1460701684675,255,6,0,253.21016962881527
forward,1460701684681,255,6,0,253.21016962881527
forward,1460701684686,255,6,0,253.21016962881527
forward,1460701684691,255,6,0,253.21016962881527
forward,1460701684696,255,6,0,253.21016962881527
forward,1460701684701,10,0,0,253.21016962881527
forward,1460701684706,10,0,0,253.21016962881527
forward,1460701684711,10,0,0,253.21016962881527
forward,1460701684716,10,0,0,253.21016962881527
forward,1460701684721,10,0,0,253.21016962881527
forward,1460701684726,10,0,0,253.21016962881527
forward,1460701684731,10,0,0,253.21016962881527
forward,1460701684736,10,0,0,253.21016962881527
forward,1460701684741,10,0,0,253.21016962881527
forward,1460701684746,10,0,0,253.21016962881527
forward,1460701684751,10,0,0,253.21016962881527
forward,1460701684756,10,0,0,253.21016962881527
forward,1460701684761,10,0,0,253.21016962881527
forward,1460701684766,10,0,0,253.21016962881527
forward,1460701684771,10,0,0,253.21016962881527
forward,1460701684776,107,2,0,253.21016962881527
forward,1460701684781,107,2,0,253.21016962881527
forward,1460701684786,107,2,0,253.21016962881527
forward,1460701684791,107,2,0,253.21016962881527
forward,1460701684796,107,2,0,253.21016962881527
forward,1460701684801,107,2,0,253.21016962881527
forward,1460701684806,107,2,0,253.21016962881527
forward,1460701684811,107,2,0,253.21016962881527
forward,1460701684816,107,2,0,253.21016962881527
forward,1460701684823,107,2,0,253.21016962881527
forward,1460701684828,107,2,0,253.21016962881527
forward,1460701684833,107,2,0,253.21016962881527
forward,1460701684838,107,2,0,253.21016962881527
forward,1460701684844,107,2,0,253.21016962881527
forward,1460701684849,107,2,0,253.21016962881527
forward,1460701684854,255,5,0,253.21016962881527
forward,1460701684859,255,5,0,253.21016962881527
forward,1460701684865,255,5,0,253.21016962881527
forward,1460701684870,255,5,0,253.21016962881527
forward,1460701684875,255,5,0,253.21016962881527
forward,1460701684880,255,5,0,253.21016962881527
forward,1460701684885,255,5,0,253.21016962881527
forward,1460701684890,255,5,0,253.21016962881527
forward,1460701684895,255,5,0,253.21016962881527
forward,1460701684900,255,5,0,253.21016962881527
forward,1460701684905,255,5,0,253.21016962881527
forward,1460701684910,255,5,0,253.21016962881527
forward,1460701684915,255,5,0,253.21016962881527
forward,1460701684920,255,5,0,253.21016962881527
forward,1460701684925,255,5,0,253.21016962881527
forward,1460701684930,199,3,0,253.21016962881527
forward,1460701684935,199,3,0,253.21016962881527
forward,1460701684940,199,3,0,253.21016962881527
forward,1460701684945,199,3,0,253.21016962881527
forward,1460701684950,199,3,0,253.21016962881527
forward,1460701684955,199,3,0,253.21016962881527
forward,1460701684960,199,3,0,253.21016962881527
forward,1460701684965,199,3,0,253.21016962881527
forward,1460701684970,199,3,0,253.21016962881527
forward,1460701684975,199,3,0,253.21016962881527
forward,1460701684980,185,3,0,253.21016962881527
forward,1460701684985,185,3,0,253.21016962881527
forward,1460701684990,185,3,0,253.21016962881527
forward,1460701684995,185,3,0,253.21016962881527
forward,1460701685000,185,3,0,253.21016962881527
forward,1460701685005,185,3,0,253.21016962881527
forward,1460701685010,185,3,0,253.21016962881527
forward,1460701685015,185,3,0,253.21016962881527
forward,1460701685020,185,3,0,253.21016962881527
forward,1460701685025,185,3,0,253.21016962881527
forward,1460701685030,185,3,0,253.21016962881527
forward,1460701685035,185,3,0,253.21016962881527
forward,1460701685040,185,3,0,253.21016962881527
forward,1460701685045,185,3,0,253.21016962881527
forward,1460701685050,185,3,0,253.21016962881527
forward,1460701685055,109,2,0,253.21016962881527
forward,1460701685060,109,2,0,253.21016962881527
forward,1460701685065,109,2,0,253.21016962881527
forward,1460701685071,109,2,0,253.21016962881527
forward,1460701685077,109,2,0,253.21016962881527
forward,1460701685086,109,2,0,253.21016962881527
forward,1460701685092,109,2,0,253.21016962881527
forward,1460701685097,109,2,0,253.21016962881527
forward,1460701685102,255,10,0,253.21016962881527
forward,1460701685107,255,10,0,253.21016962881527
forward,1460701685112,255,10,0,253.21016962881527
forward,1460701685117,255,10,0,253.21016962881527
forward,1460701685122,255,10,0,253.21016962881527
forward,1460701685127,255,10,0,253.21016962881527
forward,1460701685132,255,10,0,253.21016962881527
forward,1460701685137,255,10,0,253.21016962881527
forward,1460701685142,255,10,0,253.21016962881527
forward,1460701685147,255,10,0,253.21016962881527
forward,1460701685152,255,10,0,253.21016962881527
forward,1460701685157,255,10,0,253.21016962881527
forward,1460701685162,255,10,0,253.21016962881527
forward,1460701685167,255,10,0,253.21016962881527
forward,1460701685172,255,10,0,253.21016962881527
forward,1460701685177,131,2,0,253.21016962881527
forward,1460701685182,131,2,0,253.21016962881527
forward,1460701685187,131,2,0,253.21016962881527
forward,1460701685192,131,2,0,253.21016962881527
forward,1460701685197,131,2,0,253.21016962881527
forward,1460701685202,131,2,0,253.21016962881527
forward,1460701685207,131,2,0,253.21016962881527
forward,1460701685212,131,2,0,253.21016962881527
forward,1460701685217,131,2,0,253.21016962881527
forward,1460701685222,131,2,0,253.21016962881527
forward,1460701685227,255,6,0,253.21016962881527
forward,1460701685233,255,6,0,253.21016962881527
forward,1460701685238,255,6,0,253.21016962881527
forward,1460701685243,255,6,0,253.21016962881527
forward,1460701685248,255,6,0,253.21016962881527
forward,1460701685253,255,6,0,253.21016962881527
forward,1460701685258,255,6,0,253.21016962881527
forward,1460701685263,255,6,0,253.21016962881527
forward,1460701685268,255,6,0,253.21016962881527
forward,1460701685273,255,6,0,253.21016962881527
forward,1460701685278,255,6,0,253.21016962881527
forward,1460701685283,255,6,0,253.21016962881527
forward,1460701685288,255,6,0,253.21016962881527
forward,1460701685293,255,6,0,253.21016962881527
forward,1460701685298,255,6,0,253.21016962881527
forward,1460701685303,41,0,0,253.21016962881527
forward,1460701685308,41,0,0,253.21016962881527
forward,1460701685314,41,0,0,253.21016962881527
forward,1460701685320,41,0,0,253.21016962881527
forward,1460701685327,41,0,0,253.21016962881527
forward,1460701685332,41,0,0,253.21016962881527
forward,1460701685338,41,0,0,253.21016962881527
forward,1460701685344,41,0,0,253.21016962881527
forward,1460701685349,41,0,0,253.21016962881527
forward,1460701685353,41,0,0,253.21016962881527
forward,1460701685360,41,0,0,253.21016962881527
forward,1460701685365,41,0,0,253.21016962881527
forward,1460701685370,41,0,0,253.21016962881527
forward,1460701685375,41,0,0,253.21016962881527
forward,1460701685380,68,1,0,253.21016962881527
forward,1460701685385,68,1,0,253.21016962881527
forward,1460701685390,68,1,0,253.21016962881527
forward,1460701685395,68,1,0,253.21016962881527
forward,1460701685400,68,1,0,253.21016962881527
forward,1460701685405,68,1,0,253.21016962881527
forward,1460701685410,68,1,0,253.21016962881527
forward,1460701685415,68,1,0,253.21016962881527
forward,1460701685420,68,1,0,253.21016962881527
forward,1460701685425,68,1,0,253.21016962881527
forward,1460701685430,164,3,0,253.21016962881527
forward,1460701685435,164,3,0,253.21016962881527
forward,1460701685440,164,3,0,253.21016962881527
forward,1460701685445,164,3,0,253.21016962881527
forward,1460701685450,164,3,0,253.21016962881527
forward,1460701685454,164,3,0,253.21016962881527
forward,1460701685460,164,3,0,253.21016962881527
forward,1460701685465,164,3,0,253.21016962881527
forward,1460701685470,164,3,0,253.21016962881527
forward,1460701685476,164,3,0,253.21016962881527
forward,1460701685482,164,3,0,253.21016962881527
forward,1460701685487,164,3,0,253.21016962881527
forward,1460701685492,164,3,0,253.21016962881527
forward,1460701685497,164,3,0,253.21016962881527
forward,1460701685503,164,3,0,253.21016962881527
forward,1460701685508,89,1,0,253.21016962881527
forward,1460701685513,89,1,0,253.21016962881527
forward,1460701685518,89,1,0,253.21016962881527
forward,1460701685523,89,1,0,253.21016962881527
forward,1460701685528,89,1,0,253.21016962881527
forward,1460701685533,89,1,0,253.21016962881527
forward,1460701685538,89,1,0,253.21016962881527
forward,1460701685543,89,1,0,253.21016962881527
forward,1460701685548,89,1,0,253.21016962881527
forward,1460701685553,89,1,0,253.21016962881527
forward,1460701685558,101,2,0,253.21016962881527
forward,1460701685563,101,2,0,253.21016962881527
forward,1460701685571,101,2,0,253.21016962881527
forward,1460701685582,101,2,0,253.21016962881527
forward,1460701685588,101,2,0,253.21016962881527
forward,1460701685593,101,2,0,253.21016962881527
forward,1460701685598,101,2,0,253.21016962881527
forward,1460701685604,101,2,0,253.21016962881527
forward,1460701685608,101,2,0,253.21016962881527
forward,1460701685614,101,2,0,253.21016962881527
forward,1460701685619,101,2,0,253.21016962881527
forward,1460701685625,101,2,0,253.21016962881527
forward,1460701685632,101,2,0,253.21016962881527
forward,1460701685638,124,2,0,253.21016962881527
forward,1460701685644,124,2,0,253.21016962881527
forward,1460701685651,124,2,0,253.21016962881527
forward,1460701685657,124,2,0,253.21016962881527
